Date,Price
2023-04-26,3575.86
2023-04-25,3560.38
2023-04-24,3589.11
2023-04-21,3598.99
2023-04-20,3592.57
2023-04-19,3605.52
2023-04-18,3639.66
2023-04-17,3663.35
2023-04-14,3643.84
2023-04-13,3578.39
2023-04-12,3587.23
2023-04-11,3545.18
2023-04-10,3518.64
2023-04-06,3518.72
2023-04-05,3426.65
2023-04-04,3493.63
2023-04-03,3478.12
2023-03-31,3476.5
2023-03-30,3454.12
2023-03-29,3334.27
2023-03-28,3257.74
2023-03-27,3334.22
2023-03-24,3323.3
2023-03-23,3406.53
2023-03-22,3402.63
2023-03-21,3530.04
2023-03-20,3556.0
2023-03-17,3521.48
2023-03-16,3588.49
2023-03-15,3640.77
2023-03-14,3670.23
2023-03-13,3601.95
2023-03-10,3607.34
2023-03-09,3656.39
2023-03-08,3775.53
2023-03-07,3816.49
2023-03-06,3899.22
2023-03-03,3840.63
2023-03-02,3805.64
2023-03-01,3786.28
2023-02-28,3922.18
2023-02-27,3912.06
2023-02-24,3856.37
2023-02-23,3921.21
2023-02-22,3885.37
2023-02-21,3924.24
2023-02-20,3983.97
2023-02-17,3990.02
2023-02-16,3979.88
2023-02-15,3995.61
2023-02-14,4044.67
2023-02-13,4043.09
2023-02-10,4028.91
2023-02-09,4067.75
2023-02-08,4060.45
2023-02-07,4026.2
2023-02-06,4063.12
2023-02-03,4139.72
2023-02-02,4232.97
2023-02-01,3981.8
2023-01-31,3964.31
2023-01-30,4015.74
2023-01-27,4059.31
2023-01-26,4010.77
2023-01-25,4010.72
2023-01-24,4020.01
2023-01-23,4030.98
2023-01-20,3979.56
2023-01-19,3974.77
2023-01-18,4047.15
2023-01-17,4095.27
2023-01-16,4103.07
2023-01-13,4022.85
2023-01-12,4029.61
2023-01-11,3961.15
2023-01-10,3848.02
2023-01-09,3887.25
2023-01-06,3824.42
2023-01-05,3801.22
2023-01-04,3858.4
2023-01-03,3776.26
2023-01-02,3702.53
2022-12-30,3640.14
2022-12-29,3684.88
2022-12-28,3639.04
2022-12-27,3626.15
2022-12-23,3637.59
2022-12-22,3610.39
2022-12-21,3638.47
2022-12-20,3538.81
2022-12-19,3611.94
2022-12-16,3622.74
2022-12-15,3788.59
2022-12-14,3883.96
2022-12-13,3837.81
2022-12-12,3732.6
2022-12-09,3782.03
2022-12-08,3743.7
2022-12-07,3746.5
2022-12-06,3778.3
2022-12-05,3801.09
2022-12-02,3786.16
2022-12-01,3739.73
2022-11-30,3696.71
2022-11-29,3753.04
2022-11-28,3786.08
2022-11-25,3837.36
2022-11-24,3874.15
2022-11-23,3779.34
2022-11-22,3789.97
2022-11-21,3806.58
2022-11-18,3811.98
2022-11-17,3753.21
2022-11-16,3780.02
2022-11-15,3874.65
2022-11-14,3868.86
2022-11-11,3919.48
2022-11-10,3892.09
2022-11-09,3675.57
2022-11-08,3668.62
2022-11-07,3652.34
2022-11-04,3614.2
2022-11-03,3541.97
2022-11-02,3645.6
2022-11-01,3688.47
2022-10-31,3606.95
2022-10-28,3584.29
2022-10-27,3647.59
2022-10-26,3556.97
2022-10-25,3565.68
2022-10-24,3394.64
2022-10-21,3345.76
2022-10-20,3400.36
2022-10-19,3341.55
2022-10-18,3430.29
2022-10-17,3453.78
2022-10-14,3321.43
2022-10-13,3210.75
2022-10-12,3192.96
2022-10-11,3271.01
2022-10-10,3277.39
2022-10-07,3326.45
2022-10-06,3399.93
2022-10-05,3368.73
2022-10-04,3515.56
2022-10-03,3511.0
2022-09-30,3478.9
2022-09-29,3304.88
2022-09-28,3375.77
2022-09-27,3261.52
2022-09-26,3388.6
2022-09-23,3496.1
2022-09-22,3618.64
2022-09-21,3777.78
2022-09-20,3746.68
2022-09-19,3904.0
2022-09-16,3951.88
2022-09-15,3938.24
2022-09-14,3979.09
2022-09-13,4056.25
2022-09-12,4208.97
2022-09-09,4108.9
2022-09-08,4054.08
2022-09-07,4087.81
2022-09-06,4112.86
2022-09-05,4079.2
2022-09-02,4127.61
2022-09-01,4045.34
2022-08-31,4172.85
2022-08-30,4200.18
2022-08-29,4221.03
2022-08-26,4236.46
2022-08-25,4335.33
2022-08-24,4339.05
2022-08-23,4353.39
2022-08-22,4400.2
2022-08-19,4454.91
2022-08-18,4582.6
2022-08-17,4549.05
2022-08-16,4683.76
2022-08-15,4724.54
2022-08-12,4736.19
2022-08-11,4668.54
2022-08-10,4692.84
2022-08-09,4542.95
2022-08-08,4594.92
2022-08-05,4518.28
2022-08-04,4578.12
2022-08-03,4632.5
2022-08-02,4589.05
2022-08-01,4622.92
2022-07-29,4678.58
2022-07-28,4586.89
2022-07-27,4469.42
2022-07-26,4506.79
2022-07-25,4545.39
2022-07-22,4601.02
2022-07-21,4429.43
2022-07-20,4417.05
2022-07-19,4404.21
2022-07-18,4344.96
2022-07-15,4288.38
2022-07-14,4190.77
2022-07-13,4277.37
2022-07-12,4281.32
2022-07-11,4241.66
2022-07-08,4272.97
2022-07-07,4284.57
2022-07-06,4203.33
2022-07-05,4090.69
2022-07-04,4061.07
2022-07-01,4152.76
2022-06-30,4159.28
2022-06-29,4288.01
2022-06-28,4435.82
2022-06-27,4400.18
2022-06-24,4368.31
2022-06-23,4282.81
2022-06-22,4358.05
2022-06-21,4352.23
2022-06-20,4370.96
2022-06-17,4353.27
2022-06-16,4265.49
2022-06-15,4386.43
2022-06-14,4348.99
2022-06-13,4397.97
2022-06-10,4588.57
2022-06-09,4696.27
2022-06-08,4814.46
2022-06-07,4862.23
2022-06-06,4873.65
2022-06-03,4832.38
2022-06-02,4827.77
2022-06-01,4847.19
2022-05-31,4941.21
2022-05-30,4980.05
2022-05-27,4976.15
2022-05-26,4882.46
2022-05-25,4862.67
2022-05-24,4872.95
2022-05-23,4958.78
2022-05-20,4905.17
2022-05-19,4849.55
2022-05-18,4901.92
2022-05-17,4892.27
2022-05-16,4871.73
2022-05-13,4809.07
2022-05-12,4735.87
2022-05-11,4777.5
2022-05-10,4634.2
2022-05-09,4597.69
2022-05-06,4765.22
2022-05-05,4928.97
2022-05-04,4896.36
2022-05-03,5005.48
2022-05-02,5091.96
2022-04-29,5144.99
2022-04-28,5196.2
2022-04-27,5203.17
2022-04-26,5177.93
2022-04-25,5194.76
2022-04-22,5256.94
2022-04-21,5353.51
2022-04-20,5311.23
2022-04-19,5299.2
2022-04-18,5400.83
2022-04-15,5412.27
2022-04-14,5412.27
2022-04-13,5344.53
2022-04-12,5370.7
2022-04-11,5461.29
2022-04-08,5450.52
2022-04-07,5419.01
2022-04-06,5444.48
2022-04-05,5556.76
2022-04-04,5510.49
2022-04-01,5490.91
2022-03-31,5448.22
2022-03-30,5494.61
2022-03-29,5513.95
2022-03-28,5418.63
2022-03-25,5396.01
2022-03-24,5299.68
2022-03-23,5352.46
2022-03-22,5503.66
2022-03-21,5426.92
2022-03-18,5511.33
2022-03-17,5500.37
2022-03-16,5442.49
2022-03-15,5331.63
2022-03-14,5385.21
2022-03-11,5314.17
2022-03-10,5224.36
2022-03-09,5250.89
2022-03-08,5023.49
2022-03-07,5013.25
2022-03-04,5106.49
2022-03-03,5254.16
2022-03-02,5349.59
2022-03-01,5289.44
2022-02-28,5400.75
2022-02-25,5371.21
2022-02-24,5153.97
2022-02-23,5280.48
2022-02-22,5304.54
2022-02-21,5269.56
2022-02-18,5360.84
2022-02-17,5413.89
2022-02-16,5469.28
2022-02-15,5381.84
2022-02-14,5324.7
2022-02-11,5401.52
2022-02-10,5455.25
2022-02-09,5412.73
2022-02-08,5303.78
2022-02-07,5350.72
2022-02-04,5383.55
2022-02-03,5563.8
2022-02-02,5625.28
2022-02-01,5573.81
2022-01-31,5576.14
2022-01-28,5532.65
2022-01-27,5572.56
2022-01-26,5530.29
2022-01-25,5405.58
2022-01-24,5374.6
2022-01-21,5511.27
2022-01-20,5596.23
2022-01-19,5560.43
2022-01-18,5527.26
2022-01-17,5573.08
2022-01-14,5584.5
2022-01-13,5613.67
2022-01-12,5603.51
2022-01-11,5558.6
2022-01-10,5563.0
2022-01-07,5630.78
2022-01-06,5717.28
2022-01-05,5766.01
2022-01-04,5773.49
2021-12-31,5736.74
2021-12-30,5741.59
2021-12-29,5698.6
2021-12-28,5686.91
2021-12-27,5638.57
2021-12-24,5607.36
2021-12-23,5598.06
2021-12-22,5562.62
2021-12-21,5548.8
2021-12-20,5501.67
2021-12-17,5611.99
2021-12-16,5567.26
2021-12-15,5584.37
2021-12-14,5555.0
2021-12-13,5604.7
2021-12-10,5646.83
2021-12-09,5664.82
2021-12-07,5715.23
2021-12-06,5669.78
2021-12-03,5605.43
2021-12-02,5646.25
2021-12-01,5663.33
2021-11-30,5632.26
2021-11-29,5693.45
2021-11-26,5682.5
2021-11-25,5891.03
2021-11-24,5811.52
2021-11-23,5706.59
2021-11-22,5817.12
2021-11-19,5868.84
2021-11-18,5840.62
2021-11-17,5797.53
2021-11-16,5832.78
2021-11-15,5777.32
2021-11-12,5744.42
2021-11-11,5710.77
2021-11-10,5718.12
2021-11-09,5740.51
2021-11-08,5706.91
2021-11-05,5754.96
2021-11-04,5756.53
2021-11-03,5626.52
2021-11-02,5594.4
2021-11-01,5592.46
2021-10-29,5614.07
2021-10-28,5716.08
2021-10-27,5713.85
2021-10-26,5668.45
2021-10-25,5639.33
2021-10-22,5666.99
2021-10-21,5623.78
2021-10-20,5597.31
2021-10-19,5636.82
2021-10-18,5586.99
2021-10-15,5599.66
2021-10-14,5531.87
2021-10-13,5465.09
2021-10-12,5422.93
2021-10-11,5370.96
2021-10-08,5346.75
2021-10-07,5366.31
2021-10-06,5286.62
2021-10-05,5347.71
2021-10-04,5346.66
2021-10-01,5391.93
2021-09-30,5319.76
2021-09-29,5348.74
2021-09-28,5370.16
2021-09-27,5548.11
2021-09-24,5511.58
2021-09-23,5587.4
2021-09-22,5532.6
2021-09-21,5523.66
2021-09-20,5444.48
2021-09-17,5539.68
2021-09-16,5578.28
2021-09-15,5540.42
2021-09-14,5607.63
2021-09-13,5608.69
2021-09-10,5565.02
2021-09-09,5627.95
2021-09-08,5570.11
2021-09-07,5695.28
2021-09-06,5724.78
2021-09-03,5753.74
2021-09-02,5792.26
2021-09-01,5823.69
2021-08-31,5812.54
2021-08-30,5842.88
2021-08-27,5842.47
2021-08-26,5749.79
2021-08-25,5763.83
2021-08-24,5789.63
2021-08-23,5819.82
2021-08-20,5864.85
2021-08-19,5840.22
2021-08-18,5902.27
2021-08-17,5864.39
2021-08-16,5921.77
2021-08-13,5907.59
2021-08-12,5851.75
2021-08-11,5842.61
2021-08-10,5800.46
2021-08-09,5803.5
2021-08-06,5841.29
2021-08-05,5846.33
2021-08-04,5782.71
2021-08-03,5720.72
2021-08-02,5739.11
2021-07-30,5663.19
2021-07-29,5656.29
2021-07-28,5675.53
2021-07-27,5634.65
2021-07-26,5628.91
2021-07-23,5633.44
2021-07-22,5628.79
2021-07-21,5612.76
2021-07-20,5515.8
2021-07-19,5478.8
2021-07-16,5599.98
2021-07-15,5549.16
2021-07-14,5592.98
2021-07-13,5658.99
2021-07-12,5711.61
2021-07-09,5613.62
2021-07-08,5502.61
2021-07-07,5541.79
2021-07-06,5514.09
2021-07-05,5472.26
2021-07-02,5428.56
2021-07-01,5354.14
2021-06-30,5312.61
2021-06-29,5334.9
2021-06-28,5359.76
2021-06-25,5424.9
2021-06-24,5425.96
2021-06-23,5422.73
2021-06-22,5446.64
2021-06-21,5396.77
2021-06-18,5387.62
2021-06-17,5420.51
2021-06-16,5460.96
2021-06-15,5481.07
2021-06-14,5518.8
2021-06-11,5481.61
2021-06-10,5495.84
2021-06-09,5509.22
2021-06-08,5482.97
2021-06-07,5423.38
2021-06-04,5387.13
2021-06-03,5343.26
2021-06-02,5372.73
2021-06-01,5329.01
2021-05-31,5285.26
2021-05-28,5299.82
2021-05-27,5266.2
2021-05-26,5211.89
2021-05-25,5172.87
2021-05-24,5169.27
2021-05-21,5140.49
2021-05-20,5149.33
2021-05-19,5111.36
2021-05-18,5157.69
2021-05-17,5098.15
2021-05-14,5102.46
2021-05-13,5049.99
2021-05-12,5077.71
2021-05-11,5072.33
2021-05-10,5184.04
2021-05-07,5116.8
2021-05-06,5080.34
2021-05-05,5080.1
2021-05-04,5091.76
2021-05-03,5121.69
2021-04-30,5077.83
2021-04-29,5099.72
2021-04-28,5109.13
2021-04-27,5121.56
2021-04-26,5118.57
2021-04-23,5076.28
2021-04-22,5132.0
2021-04-21,5071.48
2021-04-20,5137.41
2021-04-19,5129.4
2021-04-16,5098.42
2021-04-15,5059.23
2021-04-14,5033.24
2021-04-13,5007.66
2021-04-12,4962.78
2021-04-09,4981.18
2021-04-08,5006.68
2021-04-07,4976.47
2021-04-06,4934.9
2021-04-05,4904.2
2021-04-02,4901.53
2021-04-01,4901.53
2021-03-31,4830.74
2021-03-30,4852.45
2021-03-29,4813.97
2021-03-26,4831.63
2021-03-25,4786.98
2021-03-24,4845.57
2021-03-23,4831.04
2021-03-22,4784.18
2021-03-19,4832.56
2021-03-18,4803.39
2021-03-17,4837.59
2021-03-16,4895.66
2021-03-15,4802.94
2021-03-12,4804.36
2021-03-11,4820.05
2021-03-10,4778.8
2021-03-09,4751.28
2021-03-08,4750.61
2021-03-05,4679.89
2021-03-04,4762.36
2021-03-03,4721.8
2021-03-02,4735.85
2021-03-01,4749.05
2021-02-26,4662.07
2021-02-25,4728.28
2021-02-24,4728.05
2021-02-23,4728.62
2021-02-22,4673.52
2021-02-19,4651.67
2021-02-18,4664.81
2021-02-17,4710.6
2021-02-16,4709.93
2021-02-15,4738.05
2021-02-12,4699.14
2021-02-11,4712.39
2021-02-10,4723.89
2021-02-09,4730.59
2021-02-08,4717.19
2021-02-05,4752.59
2021-02-04,4759.67
2021-02-03,4769.47
2021-02-02,4796.39
2021-02-01,4758.68
2021-01-29,4717.1
2021-01-28,4740.69
2021-01-27,4756.79
2021-01-26,4724.3
2021-01-25,4668.19
2021-01-22,4692.2
2021-01-21,4696.75
2021-01-20,4776.25
2021-01-19,4753.15
2021-01-18,4774.0
2021-01-15,4759.65
2021-01-14,4812.28
2021-01-13,4745.32
2021-01-12,4698.0
2021-01-11,4717.16
2021-01-08,4766.65
2021-01-07,4747.56
2021-01-06,4781.34
2021-01-05,4828.72
2021-01-04,4807.44
2020-12-31,4849.09
2020-12-30,4850.28
2020-12-29,4871.31
2020-12-28,4801.75
2020-12-25,4797.71
2020-12-24,4797.71
2020-12-23,4775.39
2020-12-22,4672.6
2020-12-21,4623.59
2020-12-18,4722.82
2020-12-17,4811.11
2020-12-16,4773.56
2020-12-15,4705.72
2020-12-14,4690.19
2020-12-11,4677.91
2020-12-10,4683.34
2020-12-09,4691.03
2020-12-08,4700.6
2020-12-07,4693.38
2020-12-04,4716.15
2020-12-03,4688.81
2020-12-02,4667.37
2020-12-01,4694.7
2020-11-30,4671.2
2020-11-27,4681.79
2020-11-26,4711.78
2020-11-25,4712.21
2020-11-24,4686.41
2020-11-23,4674.79
2020-11-20,4694.08
2020-11-19,4712.36
2020-11-18,4749.32
2020-11-17,4709.4
2020-11-16,4712.18
2020-11-13,4647.77
2020-11-12,4659.22
2020-11-11,4709.95
2020-11-10,4605.6
2020-11-09,4545.59
2020-11-06,4378.53
2020-11-05,4387.04
2020-11-04,4354.41
2020-11-03,4245.22
2020-11-02,4172.91
2020-10-30,4142.68
2020-10-29,4105.56
2020-10-28,4064.4
2020-10-27,4202.03
2020-10-26,4247.39
2020-10-23,4318.03
2020-10-22,4314.32
2020-10-21,4316.38
2020-10-20,4378.85
2020-10-19,4368.14
2020-10-16,4328.08
2020-10-15,4401.87
2020-10-14,4415.75
2020-10-13,4432.12
2020-10-12,4468.7
2020-10-09,4431.79
2020-10-08,4419.98
2020-10-07,4376.31
2020-10-06,4434.28
2020-10-05,4399.3
2020-10-02,4368.67
2020-10-01,4353.85
2020-09-30,4325.05
2020-09-29,4259.15
2020-09-28,4323.54
2020-09-25,4215.06
2020-09-24,4227.23
2020-09-23,4238.12
2020-09-22,4280.65
2020-09-21,4280.87
2020-09-18,4424.03
2020-09-17,4486.21
2020-09-16,4492.57
2020-09-15,4425.75
2020-09-14,4399.22
2020-09-11,4393.09
2020-09-10,4417.38
2020-09-09,4447.04
2020-09-08,4388.15
2020-09-07,4390.21
2020-09-04,4319.19
2020-09-03,4461.54
2020-09-02,4469.11
2020-09-01,4406.9
2020-08-31,4397.1
2020-08-28,4421.46
2020-08-27,4410.04
2020-08-26,4453.22
2020-08-25,4381.56
2020-08-24,4419.01
2020-08-21,4423.66
2020-08-20,4415.42
2020-08-19,4301.86
2020-08-18,4320.32
2020-08-17,4381.78
2020-08-14,4403.66
2020-08-13,4429.02
2020-08-12,4442.04
2020-08-11,4445.79
2020-08-10,4435.67
2020-08-07,4421.46
2020-08-06,4395.86
2020-08-05,4417.74
2020-08-04,4342.73
2020-08-03,4302.49
2020-07-31,4303.57
2020-07-30,4263.57
2020-07-29,4330.76
2020-07-28,4253.62
2020-07-27,4167.04
2020-07-24,4237.69
2020-07-23,4280.44
2020-07-22,4330.77
2020-07-21,4328.29
2020-07-20,4285.32
2020-07-17,4247.17
2020-07-16,4263.83
2020-07-15,4316.84
2020-07-14,4307.52
2020-07-13,4345.83
2020-07-10,4346.35
2020-07-09,4297.64
2020-07-08,4346.64
2020-07-07,4352.35
2020-07-06,4418.28
2020-07-03,4359.4
2020-07-02,4365.87
2020-07-01,4303.83
2020-06-30,4250.96
2020-06-29,4212.38
2020-06-26,4243.62
2020-06-25,4233.11
2020-06-24,4235.68
2020-06-23,4348.85
2020-06-22,4357.79
2020-06-19,4394.92
2020-06-18,4452.36
2020-06-17,4449.15
2020-06-16,4427.63
2020-06-15,4346.85
2020-06-12,4334.17
2020-06-11,4275.19
2020-06-10,4418.98
2020-06-09,4459.15
2020-06-08,4580.64
2020-06-05,4637.29
2020-06-04,4544.84
2020-06-03,4523.85
2020-06-02,4412.79
2020-06-01,4259.58
2020-05-29,4207.96
2020-05-28,4229.31
2020-05-27,4143.55
2020-05-26,4132.61
2020-05-25,4069.91
2020-05-22,3990.79
2020-05-21,3962.97
2020-05-20,3978.73
2020-05-19,4007.25
2020-05-18,4000.79
2020-05-15,3868.96
2020-05-14,3864.18
2020-05-13,3943.79
2020-05-12,4021.93
2020-05-11,4115.62
