Date,Price
2024-02-09,290.418
2024-02-08,290.789
2024-02-07,291.482
2024-02-06,291.494
2024-02-05,291.188
2024-02-02,292.141
2024-02-01,293.513
2024-01-31,293.517
2024-01-30,292.145
2024-01-29,292.603
2024-01-26,291.651
2024-01-25,291.519
2024-01-24,290.513
2024-01-23,290.378
2024-01-22,290.722
2024-01-19,289.951
2024-01-18,289.858
2024-01-17,289.66
2024-01-16,290.804
2024-01-15,291.099
2024-01-12,291.554
2024-01-11,290.613
2024-01-10,290.237
2024-01-09,290.343
2024-01-08,290.737
2024-01-05,290.686
2024-01-04,291.12
2024-01-03,292.161
2024-01-02,292.711
2023-12-31,293.262
2023-12-29,293.227
2023-12-28,294.008
2023-12-27,294.082
2023-12-26,293.463
2023-12-22,293.404
2023-12-21,293.211
2023-12-20,292.849
2023-12-19,292.29
2023-12-18,291.696
2023-12-15,292.155
2023-12-14,291.049
2023-12-13,289.243
2023-12-12,288.477
2023-12-11,288.18
2023-12-08,288.126
2023-12-07,289.076
2023-12-06,288.889
2023-12-05,288.43
2023-12-04,287.397
2023-12-01,286.8
2023-11-30,285.39
2023-11-29,285.487
2023-11-28,284.213
2023-11-27,283.465
2023-11-24,282.261
2023-11-23,282.492
2023-11-22,282.987
2023-11-21,283.026
2023-11-20,282.505
2023-11-17,282.934
2023-11-16,283.084
2023-11-15,282.553
2023-11-14,282.476
2023-11-13,280.72
2023-11-10,280.66
2023-11-09,281.216
2023-11-08,281.165
2023-11-07,280.817
2023-11-06,280.424
2023-11-03,281.106
2023-11-02,280.463
2023-11-01,279.62
2023-10-31,278.982
2023-10-30,278.509
2023-10-27,278.098
2023-10-26,277.74
2023-10-25,277.324
2023-10-24,277.61
2023-10-23,276.796
2023-10-20,276.749
2023-10-19,276.15
2023-10-18,276.483
2023-10-17,276.962
2023-10-16,278.01
2023-10-13,278.37
2023-10-12,278.078
2023-10-11,278.47
2023-10-10,277.979
2023-10-09,277.903
2023-10-06,276.7
2023-10-05,276.926
2023-10-04,276.242
2023-10-03,276.742
2023-10-02,277.173
2023-09-30,277.852
2023-09-29,277.835
2023-09-28,275.891
2023-09-27,277.48
2023-09-26,277.893
2023-09-25,278.199
2023-09-22,278.51
2023-09-21,278.545
2023-09-20,278.832
2023-09-19,278.429
2023-09-18,278.6
2023-09-15,279.086
2023-09-14,279.533
2023-09-13,278.624
2023-09-12,278.982
2023-09-11,278.968
2023-09-08,279.086
2023-09-07,278.637
2023-09-06,278.277
2023-09-05,278.98
2023-09-04,279.23
2023-09-01,279.727
2023-08-31,280.247
2023-08-30,279.179
2023-08-29,279.331
2023-08-28,278.732
2023-08-25,278.949
2023-08-24,279.563
2023-08-23,279.474
2023-08-22,277.955
2023-08-21,277.517
2023-08-18,278.409
2023-08-17,277.735
2023-08-16,278.289
2023-08-15,277.989
2023-08-14,278.557
2023-08-11,278.774
2023-08-10,279.734
2023-08-09,280.032
2023-08-08,280.436
2023-08-07,279.271
2023-08-04,279.202
2023-08-03,279.161
2023-08-02,279.603
2023-08-01,279.295
2023-07-31,279.791
2023-07-28,279.582
2023-07-27,279.282
2023-07-26,278.873
2023-07-25,279.456
2023-07-24,279.666
2023-07-21,279.067
2023-07-20,278.697
2023-07-19,279.458
2023-07-18,279.732
2023-07-17,278.326
2023-07-14,278.201
2023-07-13,278.269
2023-07-12,277.095
2023-07-11,275.654
2023-07-10,275.612
2023-07-07,275.691
2023-07-06,275.427
2023-07-05,277.11
2023-07-04,277.028
2023-07-03,276.819
2023-06-30,277.009
2023-06-29,276.839
2023-06-28,277.684
2023-06-27,277.21
2023-06-26,277.968
2023-06-23,277.606
2023-06-22,276.116
2023-06-21,277.052
2023-06-20,277.407
2023-06-19,276.252
2023-06-16,276.708
2023-06-15,276.2
2023-06-14,277.109
2023-06-13,277.399
2023-06-12,277.882
2023-06-09,277.626
2023-06-08,277.085
2023-06-07,276.702
2023-06-06,277.246
2023-06-05,277.092
2023-06-02,277.809
2023-06-01,278.366
2023-05-31,278.177
2023-05-30,277.175
2023-05-29,276.002
2023-05-26,275.052
2023-05-25,275.57
2023-05-24,275.888
2023-05-23,275.962
2023-05-22,275.918
2023-05-19,276.175
2023-05-18,275.702
2023-05-17,276.608
2023-05-16,277.094
2023-05-15,277.834
2023-05-12,278.271
2023-05-11,278.732
2023-05-10,278.019
2023-05-09,277.497
2023-05-08,277.793
2023-05-05,278.07
2023-05-04,278.949
2023-05-03,278.224
2023-05-02,278.28
2023-05-01,277.673
2023-04-30,277.675
2023-04-28,277.646
2023-04-27,276.013
2023-04-26,276.662
2023-04-25,276.899
2023-04-24,275.747
2023-04-21,275.771
2023-04-20,276.102
2023-04-19,275.583
2023-04-18,276.134
2023-04-17,275.626
2023-04-14,275.803
2023-04-13,276.289
2023-04-12,276.079
2023-04-11,276.673
2023-04-10,278.168
2023-04-06,278.109
2023-04-05,278.138
2023-04-04,277.059
2023-04-03,276.997
2023-03-31,275.746
2023-03-30,274.818
2023-03-29,274.991
2023-03-28,274.983
2023-03-27,275.805
2023-03-24,276.885
2023-03-23,276.659
2023-03-22,274.805
2023-03-21,275.024
2023-03-20,275.135
2023-03-17,275.532
2023-03-16,274.361
2023-03-15,276.144
2023-03-14,273.106
2023-03-13,275.832
2023-03-10,274.194
2023-03-09,272.503
2023-03-08,272.377
2023-03-07,272.028
2023-03-06,271.72
2023-03-03,271.717
2023-03-02,271.675
2023-03-01,271.945
2023-02-28,272.965
2023-02-27,273.77
2023-02-24,274.197
2023-02-23,275.163
2023-02-22,274.676
2023-02-21,274.578
2023-02-20,275.733
2023-02-17,275.782
2023-02-16,275.54
2023-02-15,275.764
2023-02-14,276.189
2023-02-13,276.96
2023-02-10,277.255
2023-02-09,278.224
2023-02-08,277.665
2023-02-07,278.441
2023-02-06,278.613
2023-02-03,279.58
2023-02-02,280.808
2023-02-01,276.955
2023-01-31,276.945
2023-01-30,276.653
2023-01-27,277.519
2023-01-26,277.73
2023-01-25,278.127
2023-01-24,277.785
2023-01-23,277.256
2023-01-20,277.407
2023-01-19,278.571
2023-01-18,279.266
2023-01-17,278.157
2023-01-16,276.898
2023-01-13,276.847
2023-01-12,276.349
2023-01-11,275.344
2023-01-10,274.072
2023-01-09,274.82
2023-01-06,274.752
2023-01-05,273.432
2023-01-04,273.885
2023-01-03,272.579
2022-12-31,271.49
2022-12-30,271.477
2022-12-29,271.761
2022-12-28,271.323
2022-12-27,271.353
2022-12-23,272.432
2022-12-22,272.783
2022-12-21,273.258
2022-12-20,273.305
2022-12-19,274.46
2022-12-16,274.547
2022-12-15,275.806
2022-12-14,278.134
2022-12-13,278.156
2022-12-12,277.4
2022-12-09,277.588
2022-12-08,278.844
2022-12-07,279.251
2022-12-06,278.99
2022-12-05,278.034
2022-12-02,277.77
2022-12-01,278.086
2022-11-30,275.948
2022-11-29,276.286
2022-11-28,275.234
2022-11-25,275.216
2022-11-24,276.387
2022-11-23,275.099
2022-11-22,274.44
2022-11-21,274.083
2022-11-18,273.676
2022-11-17,273.149
2022-11-16,273.494
2022-11-15,272.429
2022-11-14,271.68
2022-11-11,271.267
2022-11-10,272.01
2022-11-09,269.413
2022-11-08,268.356
2022-11-07,267.883
2022-11-04,267.868
2022-11-03,267.825
2022-11-02,269.114
2022-11-01,269.18
2022-10-31,268.46
2022-10-28,268.729
2022-10-27,269.733
2022-10-26,267.855
2022-10-25,267.237
2022-10-24,265.688
2022-10-21,264.475
2022-10-20,264.791
2022-10-19,265.371
2022-10-18,266.462
2022-10-17,266.025
2022-10-14,265.397
2022-10-13,265.552
2022-10-12,266.036
2022-10-11,266.638
2022-10-10,266.503
2022-10-07,267.898
2022-10-06,269.13
2022-10-05,270.087
2022-10-04,271.694
2022-10-03,270.554
2022-09-30,267.952
2022-09-29,267.237
2022-09-28,268.075
2022-09-27,268.387
2022-09-26,269.533
2022-09-23,270.777
2022-09-22,271.635
2022-09-21,272.755
2022-09-20,272.788
2022-09-19,274.625
2022-09-16,274.895
2022-09-15,275.847
2022-09-14,276.489
2022-09-13,276.493
2022-09-12,277.743
2022-09-09,276.702
2022-09-08,275.968
2022-09-07,277.337
2022-09-06,276.936
2022-09-05,277.165
2022-09-02,278.136
2022-09-01,276.849
2022-08-31,277.592
2022-08-30,278.685
2022-08-29,279.428
2022-08-26,280.994
2022-08-25,282.026
2022-08-24,281.264
2022-08-23,281.671
2022-08-22,282.221
2022-08-19,283.821
2022-08-18,285.841
2022-08-17,286.436
2022-08-16,288.643
2022-08-15,289.62
2022-08-12,288.396
2022-08-11,288.66
2022-08-10,289.275
2022-08-09,288.606
2022-08-08,289.134
2022-08-05,288.406
2022-08-04,290.262
2022-08-03,289.218
2022-08-02,290.324
2022-08-01,290.611
2022-07-29,289.889
2022-07-28,289.804
2022-07-27,287.544
2022-07-26,287.837
2022-07-25,287.008
2022-07-22,286.303
2022-07-21,282.959
2022-07-20,282.536
2022-07-19,281.215
2022-07-18,281.949
2022-07-15,282.8
2022-07-14,281.878
2022-07-13,282.604
2022-07-12,283.443
2022-07-11,282.049
2022-07-08,280.514
2022-07-07,280.036
2022-07-06,280.805
2022-07-05,279.671
2022-07-04,277.65
2022-07-01,279.15
2022-06-30,277.035
2022-06-29,275.994
2022-06-28,275.103
2022-06-27,276.499
2022-06-24,277.611
2022-06-23,277.798
2022-06-22,275.314
2022-06-21,273.849
2022-06-20,273.949
2022-06-17,274.515
2022-06-16,274.288
2022-06-15,275.839
2022-06-14,274.764
2022-06-13,276.613
2022-06-10,280.345
2022-06-09,282.298
2022-06-08,284.123
2022-06-07,284.978
2022-06-06,284.583
2022-06-03,285.088
2022-06-02,285.625
2022-06-01,286.388
2022-05-31,286.861
2022-05-30,287.873
2022-05-27,288.501
2022-05-26,287.906
2022-05-25,288.088
2022-05-24,288.094
2022-05-23,287.539
2022-05-20,288.36
2022-05-19,288.232
2022-05-18,288.217
2022-05-17,288.151
2022-05-16,289.26
2022-05-13,289.075
2022-05-12,289.478
2022-05-11,288.009
2022-05-10,287.804
2022-05-09,286.717
2022-05-06,286.878
2022-05-05,289.15
2022-05-04,289.565
2022-05-03,290.264
2022-05-02,290.494
2022-04-29,290.59
2022-04-28,291.201
2022-04-27,292.361
2022-04-26,293.05
2022-04-25,292.826
2022-04-22,291.964
2022-04-21,292.982
2022-04-20,294.146
2022-04-19,293.866
2022-04-18,294.809
2022-04-14,294.763
2022-04-13,295.286
2022-04-12,295.207
2022-04-11,294.846
2022-04-08,296.365
2022-04-07,296.715
2022-04-06,297.413
2022-04-05,297.812
2022-04-04,299.205
2022-04-01,298.581
2022-03-31,298.878
2022-03-30,297.612
2022-03-29,297.876
2022-03-28,297.958
2022-03-25,298.043
2022-03-24,298.571
2022-03-23,299.121
2022-03-22,298.66
2022-03-21,299.512
2022-03-18,300.174
2022-03-17,299.589
2022-03-16,299.189
2022-03-15,299.544
2022-03-14,298.823
2022-03-11,299.871
2022-03-10,299.95
2022-03-09,301.174
2022-03-08,301.991
2022-03-07,303.727
2022-03-04,306.247
2022-03-03,304.964
2022-03-02,304.992
2022-03-01,306.376
2022-02-28,303.093
2022-02-25,302.551
2022-02-24,302.714
2022-02-23,303.525
2022-02-22,303.384
2022-02-21,304.875
2022-02-18,305.361
2022-02-17,305.063
2022-02-16,304.533
2022-02-15,303.927
2022-02-14,304.332
2022-02-11,304.735
2022-02-10,305.204
2022-02-09,306.109
2022-02-08,304.991
2022-02-07,305.202
2022-02-04,306.371
2022-02-03,308.884
2022-02-02,311.027
2022-02-01,311.062
2022-01-31,311.328
2022-01-28,312.274
2022-01-27,312.924
2022-01-26,313.419
2022-01-25,313.506
2022-01-24,313.905
2022-01-21,313.731
2022-01-20,313.304
2022-01-19,312.918
2022-01-18,312.999
2022-01-17,313.212
2022-01-14,313.7
2022-01-13,314.426
2022-01-12,314.202
2022-01-11,313.884
2022-01-10,314.172
2022-01-07,314.341
2022-01-06,314.651
2022-01-05,315.13
2022-01-04,315.098
2022-01-03,314.944
2021-12-31,315.478
2021-12-30,315.558
2021-12-29,315.637
2021-12-28,316.172
2021-12-27,316.189
2021-12-23,316.353
2021-12-22,316.922
2021-12-21,317.127
2021-12-20,317.924
2021-12-17,317.933
2021-12-16,317.45
2021-12-15,317.66
2021-12-14,317.738
2021-12-13,317.987
2021-12-10,317.586
2021-12-09,317.634
2021-12-08,317.082
2021-12-07,317.719
2021-12-06,317.588
2021-12-03,317.24
2021-12-02,317.019
2021-12-01,316.17
2021-11-30,315.921
2021-11-29,315.579
2021-11-26,315.72
2021-11-25,315.839
2021-11-24,315.874
2021-11-23,316.412
2021-11-22,317.262
2021-11-19,317.796
2021-11-18,316.976
2021-11-17,316.415
2021-11-16,316.933
2021-11-15,317.299
2021-11-12,317.787
2021-11-11,317.56
2021-11-10,318.006
2021-11-09,318.586
2021-11-08,318.086
2021-11-05,318.369
2021-11-04,317.66
2021-11-03,316.628
2021-11-02,316.622
2021-11-01,315.515
2021-10-29,315.364
2021-10-28,316.306
2021-10-27,316.671
2021-10-26,316.095
2021-10-25,316.032
2021-10-22,315.581
2021-10-21,315.698
2021-10-20,316.136
2021-10-19,315.88
2021-10-18,316.264
2021-10-15,316.819
2021-10-14,316.869
2021-10-13,316.148
2021-10-12,315.83
2021-10-11,316.436
2021-10-08,316.967
2021-10-07,317.401
2021-10-06,317.279
2021-10-05,317.472
2021-10-04,317.903
2021-10-01,317.922
2021-09-30,317.6
2021-09-29,317.85
2021-09-28,317.598
2021-09-27,317.916
2021-09-24,317.997
2021-09-23,318.254
2021-09-22,319.139
2021-09-21,319.208
2021-09-20,319.054
2021-09-17,318.707
2021-09-16,318.989
2021-09-15,319.065
2021-09-14,319.309
2021-09-13,319.18
2021-09-10,319.166
2021-09-09,319.448
2021-09-08,318.934
2021-09-07,318.898
2021-09-06,319.538
2021-09-03,319.499
2021-09-02,319.771
2021-09-01,319.586
2021-08-31,319.723
2021-08-30,320.329
2021-08-27,320.121
2021-08-26,320.122
2021-08-25,320.268
2021-08-24,320.962
2021-08-23,321.031
2021-08-20,321.203
2021-08-19,321.138
2021-08-18,321.15
2021-08-17,321.021
2021-08-16,321.016
2021-08-13,320.938
2021-08-12,320.954
2021-08-11,320.954
2021-08-10,321.025
2021-08-09,321.04
2021-08-06,321.045
2021-08-05,321.668
2021-08-04,321.499
2021-08-03,321.418
2021-08-02,321.285
2021-07-30,321.018
2021-07-29,320.902
2021-07-28,320.848
2021-07-27,320.664
2021-07-26,320.315
2021-07-23,320.262
2021-07-22,320.233
2021-07-21,319.918
2021-07-20,320.123
2021-07-19,319.79
2021-07-16,319.387
2021-07-15,319.152
2021-07-14,318.964
2021-07-13,318.775
2021-07-12,318.693
2021-07-09,318.544
2021-07-08,318.876
2021-07-07,318.668
2021-07-06,318.267
2021-07-05,317.522
2021-07-02,317.758
2021-07-01,317.361
2021-06-30,317.359
2021-06-29,316.942
2021-06-28,317.044
2021-06-25,316.681
2021-06-24,317.004
2021-06-23,316.953
2021-06-22,316.724
2021-06-21,316.86
2021-06-18,317.374
2021-06-17,317.226
2021-06-16,317.513
2021-06-15,317.392
2021-06-14,317.624
2021-06-11,317.74
2021-06-10,317.365
2021-06-09,317.362
2021-06-08,316.938
2021-06-07,316.627
2021-06-04,316.733
2021-06-03,316.376
2021-06-02,316.42
2021-06-01,316.119
2021-05-31,316.009
2021-05-28,316.056
2021-05-27,315.849
2021-05-26,316.226
2021-05-25,315.736
2021-05-24,315.332
2021-05-21,315.191
2021-05-20,314.905
2021-05-19,315.086
2021-05-18,315.221
2021-05-17,315.309
2021-05-14,315.353
2021-05-13,315.263
2021-05-12,315.526
2021-05-11,316.02
2021-05-10,316.774
2021-05-07,316.814
2021-05-06,316.976
2021-05-05,316.948
2021-05-04,317.067
2021-05-03,316.568
2021-04-30,316.469
2021-04-29,316.281
2021-04-28,316.74
2021-04-27,316.944
2021-04-26,316.998
2021-04-23,316.989
2021-04-22,317.056
2021-04-21,317.042
2021-04-20,316.975
2021-04-19,316.728
2021-04-16,316.973
2021-04-15,317.208
2021-04-14,316.783
2021-04-13,317.104
2021-04-12,317.201
2021-04-09,317.186
2021-04-08,317.66
2021-04-07,317.473
2021-04-06,317.407
2021-04-05,317.26
2021-04-01,317.209
2021-03-31,316.467
2021-03-30,316.0
2021-03-29,316.485
2021-03-26,316.88
2021-03-25,317.173
2021-03-24,316.92
2021-03-23,316.8
2021-03-22,316.468
2021-03-19,316.265
2021-03-18,315.902
2021-03-17,316.264
2021-03-16,316.886
2021-03-15,316.9
2021-03-12,316.404
2021-03-11,316.761
2021-03-10,316.498
2021-03-09,316.446
2021-03-08,316.256
2021-03-05,316.496
2021-03-04,316.764
2021-03-03,316.574
2021-03-02,317.136
2021-03-01,316.964
2021-02-26,315.821
2021-02-25,315.835
2021-02-24,316.816
2021-02-23,317.039
2021-02-22,317.418
2021-02-19,317.101
2021-02-18,317.358
2021-02-17,317.711
2021-02-16,317.51
2021-02-15,317.829
2021-02-12,318.31
2021-02-11,318.71
2021-02-10,318.513
2021-02-09,318.541
2021-02-08,318.461
2021-02-05,318.407
2021-02-04,318.368
2021-02-03,318.482
2021-02-02,318.424
2021-02-01,318.513
2021-01-29,318.316
2021-01-28,318.526
2021-01-27,318.947
2021-01-26,318.959
2021-01-25,319.272
2021-01-22,318.841
2021-01-21,318.68
2021-01-20,319.043
2021-01-19,318.839
2021-01-18,318.785
2021-01-15,319.071
2021-01-14,319.318
2021-01-13,318.92
2021-01-12,318.411
2021-01-11,318.999
2021-01-08,319.333
2021-01-07,319.153
2021-01-06,319.013
2021-01-05,319.241
2021-01-04,319.261
2020-12-31,318.733
2020-12-30,318.654
2020-12-29,318.777
2020-12-28,318.307
2020-12-24,318.255
2020-12-23,318.153
2020-12-22,318.786
2020-12-21,318.742
2020-12-18,318.795
2020-12-17,318.813
2020-12-16,318.617
2020-12-15,319.178
2020-12-14,319.335
2020-12-11,319.553
2020-12-10,319.143
2020-12-09,319.274
2020-12-08,319.288
2020-12-07,318.903
2020-12-04,318.365
2020-12-03,318.234
2020-12-02,317.723
2020-12-01,317.684
2020-11-30,318.258
2020-11-27,318.389
2020-11-26,318.397
2020-11-25,318.272
2020-11-24,318.191
2020-11-23,318.035
2020-11-20,318.003
2020-11-19,317.724
2020-11-18,317.59
2020-11-17,317.59
2020-11-16,317.33
2020-11-13,317.013
2020-11-12,316.874
2020-11-11,316.606
2020-11-10,316.195
2020-11-09,316.188
2020-11-06,316.363
2020-11-05,316.3
2020-11-04,315.774
2020-11-03,315.38
2020-11-02,315.195
2020-10-30,315.046
2020-10-29,315.327
2020-10-28,315.271
2020-10-27,315.612
2020-10-26,315.118
2020-10-23,315.152
2020-10-22,315.058
2020-10-21,315.403
2020-10-20,315.42
2020-10-19,315.585
2020-10-16,315.392
2020-10-15,315.152
2020-10-14,314.971
2020-10-13,314.757
2020-10-12,314.508
2020-10-09,314.309
2020-10-08,314.093
2020-10-07,313.586
2020-10-06,313.625
2020-10-05,313.254
2020-10-02,313.169
2020-10-01,313.047
2020-09-30,312.632
2020-09-29,312.737
2020-09-28,312.494
2020-09-25,312.445
2020-09-24,312.469
2020-09-23,312.743
2020-09-22,312.834
2020-09-21,313.372
2020-09-18,313.133
2020-09-17,313.182
2020-09-16,312.842
2020-09-15,312.838
2020-09-14,312.786
2020-09-11,312.709
2020-09-10,311.963
2020-09-09,312.441
2020-09-08,312.934
2020-09-04,312.792
2020-09-03,313.173
2020-09-02,312.79
2020-09-01,311.847
2020-08-31,311.523
2020-08-28,311.718
2020-08-27,311.545
2020-08-26,311.642
2020-08-25,311.85
2020-08-24,312.702
2020-08-21,312.723
2020-08-20,312.583
2020-08-19,312.327
2020-08-18,312.076
2020-08-17,311.929
2020-08-14,311.529
2020-08-13,311.441
2020-08-12,311.808
2020-08-11,311.904
2020-08-10,312.118
2020-08-07,311.555
2020-08-06,311.66
2020-08-05,311.067
2020-08-04,311.424
2020-08-03,310.902
2020-07-31,311.134
2020-07-30,311.27
2020-07-29,310.926
2020-07-28,311.118
2020-07-27,310.795
2020-07-24,310.177
2020-07-23,310.671
2020-07-22,310.631
2020-07-21,309.983
2020-07-20,309.339
2020-07-17,308.814
2020-07-16,308.812
2020-07-15,308.234
2020-07-14,307.702
2020-07-13,307.186
2020-07-10,307.83
2020-07-09,307.73
2020-07-08,307.372
2020-07-07,307.188
2020-07-06,307.302
2020-07-03,306.984
2020-07-02,306.814
2020-07-01,305.943
2020-06-30,306.558
2020-06-29,306.563
2020-06-26,306.789
2020-06-25,306.802
2020-06-24,306.72
2020-06-23,306.49
2020-06-22,306.999
2020-06-19,306.922
2020-06-18,306.853
2020-06-17,307.197
2020-06-16,307.307
2020-06-15,306.01
2020-06-12,306.34
2020-06-11,306.144
2020-06-10,306.218
2020-06-09,306.551
2020-06-08,307.297
2020-06-05,306.095
2020-06-04,304.504
2020-06-03,303.421
2020-06-02,302.934
2020-06-01,302.219
2020-05-29,302.601
2020-05-28,302.245
2020-05-27,301.761
2020-05-26,300.766
2020-05-25,300.378
2020-05-22,300.421
2020-05-21,300.479
2020-05-20,299.509
2020-05-19,298.93
2020-05-18,298.749
2020-05-15,299.138
2020-05-14,299.304
2020-05-13,299.946
2020-05-12,300.083
2020-05-11,300.431
2020-05-08,300.723
2020-05-07,300.743
2020-05-06,300.561
2020-05-05,301.635
2020-05-04,301.351
2020-05-01,302.101
2020-04-30,302.087
2020-04-29,300.855
2020-04-28,300.563
2020-04-27,299.914
2020-04-24,299.292
2020-04-23,298.317
2020-04-22,297.274
2020-04-21,297.731
2020-04-20,297.717
2020-04-17,298.206
2020-04-16,297.972
2020-04-15,298.32
2020-04-14,297.432
2020-04-13,295.042
2020-04-09,294.987
2020-04-08,292.386
2020-04-07,291.648
2020-04-06,291.556
2020-04-03,291.372
2020-04-02,291.291
2020-04-01,291.594
2020-03-31,291.723
2020-03-30,291.935
2020-03-27,291.337
2020-03-26,289.787
2020-03-25,288.5
2020-03-24,288.583
2020-03-23,289.713
2020-03-20,290.562
2020-03-19,288.85
2020-03-18,290.539
2020-03-17,296.925
2020-03-16,299.507
2020-03-13,303.546
2020-03-12,305.613
2020-03-11,308.408
2020-03-10,309.045
2020-03-09,309.896
2020-03-06,312.761
2020-03-05,313.734
2020-03-04,313.543
2020-03-03,313.213
2020-03-02,312.841
2020-02-28,312.913
2020-02-27,313.83
2020-02-26,313.98
2020-02-25,314.641
2020-02-24,314.617
2020-02-21,314.584
2020-02-20,314.669
2020-02-19,314.443
2020-02-18,314.339
2020-02-17,314.254
2020-02-14,314.154
2020-02-13,313.884
2020-02-12,313.703
2020-02-11,313.777
2020-02-10,313.931
2020-02-07,313.674
2020-02-06,313.43
2020-02-05,313.444
2020-02-04,313.723
2020-02-03,313.941
2020-01-31,314.048
2020-01-30,313.603
2020-01-29,313.327
2020-01-28,312.967
2020-01-27,313.396
2020-01-24,312.962
2020-01-23,312.684
2020-01-22,312.146
2020-01-21,311.941
2020-01-20,311.533
2020-01-17,311.352
2020-01-16,311.227
2020-01-15,310.943
2020-01-14,310.599
2020-01-13,310.457
2020-01-10,310.829
2020-01-09,310.693
2020-01-08,311.231
2020-01-07,311.644
2020-01-06,311.759
2020-01-03,311.725
2020-01-02,311.077
2019-12-31,310.517
2019-12-30,310.445
2019-12-27,311.158
2019-12-26,311.146
2019-12-24,311.117
2019-12-23,311.103
2019-12-20,311.13
2019-12-19,310.942
2019-12-18,311.128
2019-12-17,311.499
